Date(UTC),price,Supply,MarketCap,Price,supply growth,daily trans.,No. of ERC20 Token Transfers,uniq. address,avg blk size,avg blk time,avg gas price,avg gas limit,daily gas used,daily blk reward,blk count reward,uncle count reward,net hashrte,net diff.,net trans. fee,net util.,,
,801,10/8/2017,309.49,95016091.75,29406.53024,309.49,95016091.75,296829,78219,8744762,19150,29.65,24091593642,6717153,15692320454,15199.53125,2879,205,104067.9114,2915.521,3.57348E+20,0.8116
,802,10/9/2017,296.95,95031300.5,28219.54468,296.95,95031300.5,328172,78959,8798123,19671,29.74,24174030452,6719400,16593181455,15208.75,2882,204,104686.6792,2930.956,3.79845E+20,0.8569
,803,10/10/2017,298.46,95046784.88,28367.66341,298.46,95046784.88,349605,95128,8843674,21438,29.38,25058292801,6714505,16179450785,15484.375,2915,232,106119.6349,2913.485,4.17793E+20,0.8267
,804,10/11/2017,302.86,95062284.72,28790.56355,302.86,95062284.72,344305,77894,8886853,20045,29.33,30039329444,6715640,16118748639,15499.84375,2915,235,109279.7021,2997.386,9.38415E+20,0.8234
,805,10/12/2017,302.89,95077676.28,28798.07737,302.89,95077676.28,363411,93663,8936394,21137,29.46,24512657109,6714754,16867122755,15391.5625,2899,230,105449.0222,2911.728,4.21957E+20,0.8666
,806,10/13/2017,336.83,95093113.47,32030.21341,336.83,95093113.47,379136,95874,8988855,21845,29.6,26489325565,6718163,16818042076,15437.1875,2891,246,110049.5848,3031.012,4.74904E+20,0.866
,807,10/14/2017,338.81,95108431.28,32223.6876,338.81,95108431.28,332169,89823,9032579,19951,29.71,24196653845,6717269,16796028877,15317.8125,2887,226,105135.748,2917.998,3.9805E+20,0.8662
,808,10/15/2017,336.58,95124011.44,32016.83977,336.58,95124011.44,328921,80684,9081675,19011,29.09,23514174126,6714419,16839186003,15580.15625,2925,241,108556.0976,2962.491,3.86389E+20,0.8575
,809,10/16/2017,334.23,95140181,31798.7027,334.23,95140181,408297,145630,9141530,16294,18.71,16678649826,6716404,21922149733,16169.5625,4554,502,112491.5255,1922.324,3.37116E+20,0.7167
,810,10/17/2017,316.14,95160328.25,30083.98617,316.14,95160328.25,505611,161702,9202272,14412,14.06,14194850634,6716565,23228035407,20147.25,6050,864,114496.653,1430.794,3.22847E+20,0.5716
,811,10/18/2017,313.54,95180705.66,29842.95845,313.54,95180705.66,470449,123933,9257323,13060,13.73,14081137033,6716945,21489016601,20377.40625,6221,739,113792.9401,1412.602,2.99371E+20,0.5143
,812,10/19/2017,307.41,95201131.81,29265.77993,307.41,95201131.81,494184,128913,9326599,12978,13.71,12235259269,6716823,24000639917,20426.15625,6241,739,117973.6768,1460.305,2.8393E+20,0.5726
,813,10/20/2017,303.08,95221606.81,28859.76459,303.08,95221606.81,546837,136849,9397666,15254,13.68,14610349751,6715665,26586311517,20475,6237,760,117268.4555,1448.048,4.91672E+20,0.6347
,814,10/21/2017,299.55,95241750.03,28529.66622,299.55,95241750.03,462902,91174,9456741,11983,13.69,12128683877,6716829,18071912431,20143.21875,6229,625,116687.3756,1470.935,2.30098E+20,0.4319
,815,10/22/2017,294.03,95262134.28,28009.92534,294.03,95262134.28,435493,66745,9514751,10947,13.59,10751750663,6717027,17476517075,20384.25,6280,660,118870.2012,1479.883,1.96135E+20,0.4143
,816,10/23/2017,285.27,95282604.69,27181.26864,285.27,95282604.69,468168,154838,9587936,12828,13.63,13780011469,6713991,22112574421,20470.40625,6254,735,117763.0093,1455.82,2.69726E+20,0.5266
,817,10/24/2017,296.5,95303134.16,28257.37928,296.5,95303134.16,492288,144208,9675289,13946,13.64,14415708346,6716623,26564339882,20529.46875,6248,773,121642.1225,1496.921,3.57095E+20,0.6329
,818,10/25/2017,296.35,95323352.38,28249.07548,296.35,95323352.38,460419,156660,9749189,14347,13.78,12720316553,6716677,26309948399,20218.21875,6176,733,118684.8641,1484.205,2.90666E+20,0.6342
,819,10/26/2017,295.54,95343550.53,28177.83292,295.54,95343550.53,466406,187325,9822106,14417,13.87,12385996259,6716410,25792258901,20198.15625,6157,743,114761.8238,1437.018,2.75041E+20,0.6237
,820,10/27/2017,296.36,95364021.78,28262.0815,296.36,95364021.78,486147,214386,9883587,14924,13.67,11545392383,6716447,26465608457,20471.25,6229,760,117091.7153,1447.521,2.97456E+20,0.6326
,821,10/28/2017,293.35,95384467.16,27981.03344,293.35,95384467.16,484554,243856,9925624,14317,13.69,10491940195,6717997,24238961845,20445.375,6240,740,118629.8189,1468.426,2.41168E+20,0.5782
,822,10/29/2017,304.04,95404755.97,29006.862,304.04,95404755.97,494176,253731,9968381,14872,13.78,10371979124,6719600,24746206086,20288.8125,6194,738,117105.7539,1459.599,2.42547E+20,0.5946
,823,10/30/2017,306.8,95424854.56,29276.34538,306.8,95424854.56,532626,256519,10022697,16448,14.02,11808258897,6717222,26614306113,20098.59375,6072,805,115204.0015,1447.379,2.9561E+20,0.6525
,824,10/31/2017,303.64,95445491,28981.06889,303.64,95445491,519906,240472,10097127,15604,13.58,13692446133,6719731,29533828429,20636.4375,6275,774,119297.9707,1462.242,3.30604E+20,0.7004
,825,11/1/2017,289.42,95465719.34,27629.68849,289.42,95465719.34,527783,223768,10177342,15758,13.85,14979336359,6718288,29424380755,20228.34375,6142,773,120477.0125,1505.309,3.70466E+20,0.713
,826,11/2/2017,284.92,95486016.13,27205.87571,284.92,95486016.13,529277,253204,10271514,15696,13.83,15919836477,6714869,29711567693,20296.78125,6144,795,115774.5028,1441.55,3.73865E+20,0.7201
,827,11/3/2017,304.51,95506325.56,29082.6312,304.51,95506325.56,485790,294808,10341209,15831,13.68,12781813101,6716000,27474314374,20309.4375,6208,714,113706.9239,1419.283,2.78696E+20,0.6589
,828,11/4/2017,300.04,95526513.88,28661.77522,300.04,95526513.88,398758,235018,10395702,12156,13.78,11624799927,6714627,21376023145,20188.3125,6196,686,111929.8264,1405.222,2.12078E+20,0.5138
,829,11/5/2017,296.23,95547106.34,28303.91931,296.23,95547106.34,417102,153907,10446606,11640,13.54,10703460687,6713173,18773996019,20592.46875,6299,725,117028.67,1439.533,1.99749E+20,0.444
,830,11/6/2017,296.82,95567346.97,28366.29993,296.82,95567346.97,511663,148561,10510014,13796,13.77,10433598351,6714082,21153932849,20240.625,6199,708,114621.414,1433.805,2.68798E+20,0.5083
,831,11/7/2017,291.84,95587760.75,27896.3321,291.84,95587760.75,470418,155062,10564204,14267,13.72,13393206633,6712817,22865503353,20413.78125,6211,759,113925.2212,1412.215,3.15044E+20,0.5484
,832,11/8/2017,307.35,95608013.66,29385.123,307.35,95608013.66,480413,139532,10637775,14220,13.7,16154783877,6713955,23449784813,20252.90625,6236,663,116144.1465,1454.538,3.79929E+20,0.56
